word	pronunciation	occurrences	mean length of utterance
situation	s ch uw ey sh eh n	1	0.471
situation	s ih ch uw ey sh ah m	1	0.65
situation	s ih ch uw ey sh ah n	13	0.721769230769231
situation	s ih ch uw ey sh eh n	1	0.625
situation	s ih ch uw ey sh en	6	0.6395
situation	s ih ch uw ey sh ih	1	0.716
situation	s ih ch uw ey sh ih n	7	0.729142857142857
situation	s ih ch uw ey sh ih nx	1	0.716
situation	s ih ch uw w ey sh ah n	1	0.546
situation	s ih ch w ey sh eh n	1	0.831
situation	s ih d ch uw ey sh en	1	0.968
situation	s uh ch uw ey sh ahn	1	0.497
situation	s uh ch uw ey sh en	1	0.56
situation	z ih ch uh ey sh uh m	1	0.58
situations	s ih ch uw ey sh ah n d z	1	0.901
situations	s ih ch uw ey sh ah n s	1	0.608
situations	s ih ch uw ey sh ah n z	5	0.7524
situations	s ih ch uw ey sh eh n s	1	0.709
situations	s ih ch uw ey sh en z	1	0.595
situations	s ih ch uw ey sh ih n s	1	1.21
situations	s ih ch uw ey sh ih n z	1	0.689
situations	s ih ch uw w ey sh ah n s	1	0.735
situations	s ih ch uw w ey sh ah n z	1	0.61
situations	z s ih ch uw ey sh ah n s	1	0.716
six	s ah s	1	0.242
six	s eh k s	1	0.469
six	s eh s	1	0.21
six	sh ih k sh	1	0.304
six	s ih g s	1	0.349
six	s ih g z	1	0.26
six	s ih k ch	1	0.328
six	s ih k s	109	0.352073394495413
six	s ih k sh	12	0.362
six	s ih s	1	0.161
six	th s ih k s	1	0.32
sixteen	s ih k s t iyn	1	0.367
sixteen	s ih k s t iy n	1	0.397
sixteen	s ih k s t iyn	1	0.433
sixteen	s ih k s t iy n	26	0.591692307692308
sixteen	s ih k s t iy nx	3	0.431
sixteenth	s ih k s t iy n th	3	0.552333333333333
sixth	s eh k s th	2	0.7445
sixth	s ih k s	13	0.304
sixth	s ih k s th	7	0.363142857142857
sixties	s ih k s iy	1	0.368
sixties	s ih k s iy z	1	0.381
sixties	s ih k s s iy z	1	0.66
sixties	s ih k s t ih z	1	0.505
sixties	s ih k s t iy s	3	0.610666666666667
sixties	s ih k s t iy z	8	0.535375
sixtieth	s ih k s t iy ih	1	0.681
sixty	s ih k s d iy	1	0.404
sixty	s ih k s iy	1	0.28
sixty	s ih k s t ih	1	0.268
sixty	s ih k s t iy	31	0.389032258064516
sixty	s ih k t iy	2	0.3285
size	s ay dx	1	0.357
size	s ay s	1	0.516
size	s ay z	8	0.44975
size	th ay z	1	0.427
sized	s ay z d	1	0.359
skate	s k ey dx	2	0.2765
skate	s k ey t	1	0.307
skate	s k ey tq	1	0.381
skateboarding	s k ey t b ow r dx ih ng	1	0.59
skating	s k ey dx iy ng	1	0.463
skating	s k ey t ih ng	1	0.53
skeptical	s k eh p t ih k el	1	0.706
sketch	t s k eh ch	1	0.64
skewed	s k y uw d	1	0.337
ski	s k iy	2	0.3735
skiing	s k iy ih ng	1	0.455
skiing	s k iy iy ng	1	0.436
skill	s k ih l	1	0.743
skilled	s k ih l	1	0.445
skilled	s k ih l d	4	0.4135
skilled	s k ih l dx	2	0.3845
skills	n t s k ih l z	1	0.812
skills	s k ih l s	2	0.762
skills	s k ih l z	7	0.448
skin	s k ih n	4	0.44775
skinheads	s k ih n hh eh d z	1	0.803
skinned	s k ih n d	1	0.444
skinnier	s k ih n iy er	1	0.48
skinny	s k ih nx iy	1	0.302
skins	s k ih n z	1	0.54
skip	s k ih p	7	0.335857142857143
skirt	s k ih r dx	1	0.435
skirts	s k ah r t s	2	0.559
sky	s k ay	2	0.378
sky	s k g ay	1	0.797
skydiving	s k ay d ay v ih ng	4	0.67175
skydiving	s k eh dx eh v ih ng	1	0.554
skydiving's	s k ay d ay v ih ng s	1	1.19
skywalker	s k ay w ao k er	1	0.754
slack	s l ae k	4	0.5075
slacker	s l ae k er	1	0.395
slacks	s l ae k s	2	0.583
slam	s l ae m	1	0.239
slant	s l ae n	1	0.373
slant	s l ae nx	1	0.303
slanted	s l ae n t ih d	1	0.468
slanted	s l ae nx eh d	1	0.479
slap	s l ae p	4	0.37925
slash	s l ae sh	1	0.46
sleep	s l ih p	1	0.207
sleep	s l iy p	23	0.368739130434783
sleeping	s l iy p eh n	1	0.439
sleeping	s l iy p ih n	2	0.3825
sleeping	s l iy p ih ng	2	0.5155
sleeping	s l iy p ih nx	1	0.289
sleeping	s l iy p iy ng	1	0.462
slept	s l eh m p t	1	0.329
slept	s l eh p	1	0.292
slept	s l eh p t	2	0.443
slice	s l ay s	1	0.575
slick	s l ih k	1	0.33
slide	s l ay dx	1	0.36
slides	s l ay d s	1	0.589
slightest	s l ay t eh s t	1	0.727
slightly	s l ay tq l iy	2	0.424
slightly	s t l ay tq l iy	1	0.481
sling	s l ih ng	1	0.743
slip	s l ih p	3	0.479
slipped	s l ih p t	1	0.397
slippery	s l ih p r iy	1	0.53
slogan	s l ow g en	1	0.291
sloppy	s l aa p iy	1	0.686
slot	s l ao tq	1	0.296
slow	s l ah	1	0.214
slow	s l ow	11	0.463545454545454
slower	s l ow er	2	0.4845
slowing	s l ow iy ng	1	0.737
slowly	sh l ow l iy	1	0.511
slowly	s l ow l iy	5	0.7864
slows	s l ow z	2	0.354
slurpie	s l er p iy	1	0.59
slurs	s l er s	2	0.5895
slurs	s l er z	2	0.588
slush	s l ah sh	1	0.45
slut	s l ah t	1	0.409
smack	sh m ae k	1	0.371
smack	s m ae k	6	0.4275
smacked	s m ae k	1	0.434
small	s m	1	0.184
small	s m aa l	2	0.353
small	s m ao	5	0.2762
small	s m ao l	45	0.393955555555556
small	s m w ao l	1	0.297
smaller	s m aa l er	1	0.437
smaller	s m ao er	2	0.429
smaller	s m ao l ah	2	0.394
smaller	s m ao l ah r	3	0.486333333333333
smaller	s m ao l er	15	0.483866666666667
smaller	s m ao l er r	1	0.513
smallest	s m ao l ah s	1	0.76
smallpox	s m ao l p aa k s	1	0.862
smart	s m aa r	1	0.24
smart	s m aa r dx	3	0.270666666666667
smart	s m aa r t	3	0.401666666666667
smart	s m aa r tq	11	0.456363636363636
smart	s p m aa r dx	1	0.401
smartest	s m aa r dx eh s t	1	0.692
smattering	s m ae dx er ih ng	1	0.61
smell	s m eh l	2	0.321
smelled	t s m eh l d	1	0.297
smelling	s m eh l ih ng	1	0.359
smells	s m ah l z	1	0.313
smelly	s m eh l iy	1	0.33
smiles	s m aa l z	1	0.603
smiling	s m ay l ah n	2	0.5645
smiling	s m ay l ehn	1	0.519
smiling	s m ay l ih n	1	0.578
smith	s m eh th	2	0.3405
smith	s m ih th	4	0.4355
smoke	s m ow k	3	0.371333333333333
smoked	s m ow k	1	0.26
smoked	s m ow k d	1	0.454
smoked	s m ow k t	1	0.353
smokes	s m ow k s	1	0.44
smoking	s m ow k en	1	0.49
smoking	s m ow k ih	1	0.402
smoking	s m ow k ih n	4	0.46725
smoking	s m ow k ih ng	8	0.47125
smooth	s m uw dh	1	0.357
smoothly	s m uw th l ih	1	0.536
smut	s m ah tq	1	0.381
smyrna	s m er nx ah	1	0.402
snack	s n ae k	2	0.3445
snap	s n ae p	1	0.489
snapping	s n ae p iy n	1	0.41
sneak	s n iy k	3	0.315666666666667
sneeze	s n iy z	1	0.305
sneezing	s n iy z ih ng	1	0.61
snicker	s n ih k er	1	0.402
snobbish	s n aa b ih sh	1	0.704
snobs	s n aa b s	1	0.51
snorkeling	s n ao r k l iy ng	1	0.524
snorkeling	s n ow r k ih ng	1	0.627
snouffer	s n aa f er	1	0.682
snow	s n	1	0.318
snow	s n ow	2	0.4705
snowball's	s n ow b ao l s	1	0.55
snowing	s n ow ih ng	1	0.457
snuck	s n ah k	1	0.32
snuffed	t s n ah f t	1	0.403
so	ah	3	0.0940333333333333
so	ah ah	1	0.13
so	ah s ah	1	0.13
so	ah s ow	2	0.3075
so	f ah	1	0.197
so	hh ah	1	0.383
so	hh iy	1	0.186
so	hh ow	1	0.186
so	hh s ow	1	0.41
so	ih s ow	1	0.447
so	ow	2	0.15205
so	p s ao	1	0.471
so	p s hh ao	1	0.499
so	p s ow	1	0.595
so	s	36	0.113419444444444
so	s aa	2	0.2425
so	s aa ah	1	0.394
so	s ah	636	0.180674056603773
so	s ah ih	1	0.158
so	s ah m	2	0.386
so	s ahn	2	0.3275
so	s ao	28	0.230928571428571
so	s aw	2	0.29
so	s aw ah	1	0.535
so	s ay	1	0.155
so	s eh	14	0.177642857142857
so	s eh ah	1	0.331
so	s eh ow	1	0.438
so	s em	1	0.142
so	s er	1	0.191
so	s ey	1	0.282
so	sh ah	2	0.1415
so	s hh ah	1	0.278
so	sh ow	2	0.223
so	s ih	47	0.139495744680851
so	s iy	1	0.107
so	s ow	1841	0.29669701249321
so	s ow ah	1	0.66
so	s ow m	2	0.4135
so	s ow uh	1	0.45
so	s ow w	1	0.503
so	s ow z	1	0.315
so	s t ow	1	0.243
so	s uh	27	0.183814814814815
so	s uw	14	0.150642857142857
so	t ah	1	0.214
so	th	1	0.113
so	th ow	1	0.357
so	t ow	1	0.246
so	t s ah	2	0.1585
so	t s ow	14	0.373785714285714
so	z ah	1	0.182
so	z ow	3	0.159
so	z s ah	1	0.349
soap	s ow p	9	0.293888888888889
soapbox	s ow p b aa k s	1	0.427
sober	s ow b er	1	0.571
sobers	s ow b er z	1	0.422
soccer	s aa k er	2	0.551
social	s ah sh ah l	1	0.355
social	s ah sh iy eh l	1	0.692
social	s ah sh uh l	1	0.453
social	s ow hh el	1	0.353
social	s ow s ah	1	0.318
social	s ow sh ah	1	0.432
social	s ow sh ah l	8	0.492125
social	s ow sh el	14	0.427571428571429
social	s ow sh ow l	1	0.589
socialism	s ow sh el ah z ah m	1	0.769
socialism	s ow sh el ih z ah m	1	0.751
socialism	s ow sh uh l ah z ah m	1	0.79
socialistic	s ow sh ah l ih s t ih k	1	0.894
socialistic	s ow sh el ih s t ih k	1	0.969
socialists	s ow sh el ah s	1	0.848
socialization	s ah sh el ah z ey sh n	1	0.781
socialization	s ow sh ah l ah z ey sh eh n	1	1.33
socialization	t uh sh el ah z ey sh eh n	1	1.16
socialize	s ow sh ah l ay z	1	0.72
socialize	s ow sh el ay z	1	0.678
socialized	s ah sh ah l ay z	2	0.601
socializing	s ah sh ah dx l ay z ih n	1	0.719
socializing	s ow sh el ay z ih ng	1	1.04
socially	s ow sh ah l iy	2	0.646
socially	s ow sh el iy	2	0.676
socially	s ow sh l ih	1	0.387
socially	s ow sh l iy	1	0.445
society	s ah s ah ay d iy	1	0.633
society	s ah s ay	1	0.327
society	s ah s ay ah d iy	2	0.626
society	s ah s ay ah dx ih	1	0.389
society	s ah s ay ah dx iy	4	0.698
society	s ah s ay dx ih	1	0.37
society	s ah s ay dx iy	4	0.51
society	s ah s ay eh dx iy	7	0.568428571428571
society	s ah s ay eh iy	1	0.581
society	s ah s ay eh t iy	1	0.767
society	s ah s ay ih	1	0.306
society	s ah s ay ih d ih	1	0.531
society	s ah s ay ih d iy	2	0.673
society	s ah s ay ih dx ih	1	0.58
society	s ah s ay ih dx iy	11	0.728
society	s ah s ay ih iy	1	0.779
society	s ih s aa ih dx iy	1	0.503
society	s ih s ay ah d iy	1	0.613
society	s ih s ay ah dx iy	3	0.561333333333333
society	s ih s ay d iy	2	0.607
society	s ih s ay dx ih	1	0.472
society	s ih s ay dx iy	3	0.505666666666667
society	s ih s ay eh dx iy	2	0.4565
society	s ih s ay ih dx iy	10	0.5519
society	s uh s ay eh dx iy	1	0.526
society	z ah s ay ah dx iy	1	0.583
society	z ih s ay ah dx iy	1	0.446
society's	s ah s ay ah dx iy z	1	0.61
society's	s ah s ay ih d iy z	1	0.635
society's	s ah s ay ih t iy z	1	0.769
society's	s ih s ay dx iy	1	0.548
socioeconomically	s ow sh y ah eh k en aa m ah k l iy	1	0.94
sociology	s ow sh iy aa l ah jh iy	1	0.517
sociology	s ow sh iy aa l ih jh iy	2	0.63
sociology	s ow s iy aa ah jh iy	1	0.956
sociology	s ow s iy aa l ih jh iy	1	0.626
sodium	s ow d iy ah m	1	0.48
sofas	s ow f ih z	1	0.55
softball	s ao f b ao l	2	0.605
softball	s ao f t b ao l	1	0.69
soften	s ao f en	1	0.512
software	s ao f t w er	1	0.404
software	s ao f w ah	1	0.429
software	s ao f w ah r	1	0.607
software	s ao f w eh r	2	0.525
solaris	s ao l ae r ih s	1	0.838
sold	s ow d	1	0.21
sold	s ow l	1	0.312
sold	s ow l d	9	0.341333333333333
sold	s ow l dx	3	0.291333333333333
sold	s ow r dx	1	0.275
soldier	s ow l jh er	2	0.5485
soldier	s ow l zh er	1	0.565
solid	s aa l ah d	1	0.37
solitary	s aa l ah t eh r iy	1	0.683
solitary	s aa l ah th eh r iy	1	0.657
solo	s ow l ow	1	0.45
solos	s ow l ow z	2	0.585
solution	s ah l uw sh ah n	1	0.857
solution	s el uw sh en	1	0.618
solutions	s el uw sh en s	1	0.85
solve	s aa l f	1	0.706
solve	s aa l v	1	0.385
solve	t ah s aa v	1	0.552
solved	s aa l f	1	0.353
solved	s aa l v d	1	0.339
solvent	s aa l v ah n t	1	0.704
solver	s aw l v er	1	0.697
solving	s aa l v ih ng	2	0.575
somber	s aa m b er	1	0.37
somber	t s aa m b er	1	0.378
some	ah m	1	0.099
some	eh s ah m	1	0.309
some	s aa m	2	0.35
some	s ah	8	0.182625
some	s ah em	1	0.348
some	s ah m	645	0.235370542635659
some	s ah m ih	1	0.289
some	s ahn	1	0.189
some	s ah n m	1	0.47
some	s ah nx	2	0.1715
some	s eh m	2	0.174
some	s eh ng	1	0.134
some	s em	53	0.18777358490566
some	sh ah m	2	0.19
some	s ih m	1	0.176
some	s ih n	2	0.287
some	s m	2	0.142
some	s s ah m	1	0.355
some	s t ah m	1	0.296
some	t ah n	1	0.161
some	t s ah	1	0.168
some	t s ah m	1	0.235
some	t s em	1	0.144
some	z ah m	1	0.243
somebody	ah m b eh	1	0.139
somebody	s ah m aa d iy	1	0.347
somebody	s ah m aa dx iy	1	0.289
somebody	s ah m ah d iy	1	0.32
somebody	s ah m ah dx ih	1	0.338
somebody	s ah m ah dx iy	7	0.323857142857143
somebody	s ah m ah eh	1	0.254
somebody	s ah m ah n iy	1	0.284
somebody	s ah m b aa d iy	4	0.575
somebody	s ah m b aa d iy d	1	0.264
somebody	s ah m b aa dx eh	1	0.41
somebody	s ah m b aa dx iy	18	0.474055555555556
somebody	s ah m b aa ey	1	0.391
somebody	s ah m b aa iy	3	0.305
somebody	s ah m b ah	1	0.276
somebody	s ah m b ah d iy	11	0.435818181818182
somebody	s ah m b ah dx ih	4	0.36375
somebody	s ah m b ah dx iy	68	0.424382352941177
somebody	s ah m b ah ey	1	0.383
somebody	s ah m b ah iy	9	0.370444444444444
somebody	s ah m b ay	5	0.3186
somebody	s ah m b d iy	1	0.32
somebody	s ah m b eh dx ih	3	0.313
somebody	s ah m b eh dx iy	3	0.279666666666667
somebody	s ah m b eh eh	1	0.26
somebody	s ah m b ih dx iy	3	0.355666666666667
somebody	s ah m b uh dx iy	2	0.414
somebody	s ah m dx iy	1	0.269
somebody	s ah m eh dx iy	1	0.278
somebody	s ah m ih dx iy	1	0.38
somebody	s ah m ih iy	1	0.335
somebody	s ah m iy	3	0.287333333333333
somebody	s ah m m ah dx iy	1	0.329
somebody	s ah m m eh dh iy	1	0.353
somebody	s ah m v ah dx iy	1	0.338
somebody	s em ah iy	1	0.296
somebody	s em b aa d iy	1	0.309
somebody	s em b ah dx iy	1	0.24
somebody	s em b ay ih	1	0.314
somebody	s em ih iy	1	0.211
somebody	sh ah m b ah iy	1	0.399
somebody	z ah m b ah dx iy	1	0.425
somebody'll	s ah m b ah d iy ah l	1	0.374
somebody's	s ah m ah dx iy s	1	0.339
somebody's	s ah m ah dx iy z	2	0.419
somebody's	s ah m ay z	1	0.453
somebody's	s ah m b aa d iy z	2	0.4555
somebody's	s ah m b aa dx iy z	1	0.455
somebody's	s ah m b ah d iy z	1	0.44
somebody's	s ah m b ah dx ih s	1	0.472
somebody's	s ah m b ah dx iy z	2	0.4715
somebody's	s ah m b ah ih z	1	0.33
somebody's	s ah m b ah iy z	1	0.398
somebody's	s ah m b ay z	2	0.5605
somebody's	s ah m b iy z	1	0.345
somebody's	s ah m ey s	1	0.347
somebody's	s em ay z	2	0.412
someday	s ah m d ey	8	0.41175
somehow	s ah m aw	2	0.44
somehow	s ah m hh aw	7	0.560142857142857
someone	s ah m ahn	1	0.221
someone	s ah m ah n	1	0.319
someone	s ah m w ah	3	0.213666666666667
someone	s ah m w ah dx	1	0.259
someone	s ah m w ah n	45	0.390111111111111
someone	s ah m w ah ng	1	0.318
someone	s ah m w ah nx	6	0.2855
someone	s ahn w ah m	1	0.281
someone	s ahn w ah n	6	0.332
someone	s ahn w ah ng	1	0.416
someone	s ah w ah n	5	0.339
someone	s ah w ah ng	1	0.284
someone	s ah w ah nx	2	0.281
someone	s ah w w ah n	1	0.366
someone	s ow ah n	1	0.231
someone's	s ah m ah n s	1	0.319
someone's	s ah m ah n z	1	0.24
someone's	s ah m w ah n s	4	0.42675
someone's	s ah m w ah n z	1	0.39
someone's	s ah m w ah z	1	0.262
someplace	p l ey s	1	0.459
someplace	s ah m p l ey s	8	0.515875
something	ah m th ih n	1	0.27
something	ah s ah m n	1	0.265
something	ih p p er s ah n th ih ng	1	0.471
something	m th iy ng	1	0.172
something	r s ah m th ih ng	1	0.323
something	s ah	1	0.148
something	s ah ah	1	0.251
something	s ah dh ih ng	1	0.289
something	s ah eh ng	1	0.241
something	s ah em	32	0.27734375
something	s ah em n	1	0.395
something	s ah en	1	0.483
something	s ah eng	2	0.241
something	s ah ih n	1	0.234
something	s ah ih ng	2	0.2535
something	s ah m	10	0.218
something	s ah m ah	1	0.219
something	s ah m ah n	1	0.284
something	s ah m ah ng	1	0.261
something	s ah m b ih ng	2	0.3115
something	s ah m b iy ng	1	0.375
something	s ah m dh ah n	1	0.246
something	s ah m dh en	1	0.222
something	s ah m dh ih	1	0.2
something	s ah m dh ih n	2	0.4185
something	s ah m dh ih ng	13	0.315846153846154
something	s ah m dh iy n	1	0.407
something	s ah m dh iy ng	2	0.3745
something	s ah m d ih n	1	0.317
something	s ah m d ih ng	3	0.415333333333333
something	s ah m em	16	0.2796875
something	s ah m en	21	0.302047619047619
something	s ah m ih	3	0.242333333333333
something	s ah m ih iy	1	0.214
something	s ah m ih n	2	0.2815
something	s ah m ih ng	3	0.245666666666667
something	s ah m iy	1	0.325
something	s ah m iyn	1	0.213
something	s ah m m ih ng	1	0.288
something	s ah m n ah	1	0.334
something	s ah m n ih	1	0.269
something	s ah m n ihn	1	0.25
something	s ah m n ih ng	1	0.322
something	s ah m p ih n	1	0.409
something	s ah m p iy ng	1	0.452
something	s ah m p th eh n	1	0.317
something	s ah m p th ey ng	1	0.566
something	s ah m p th ih n	2	0.724
something	s ah m p th ih ng	1	0.399
something	s ah m p th iy ng	1	0.61
something	s ah m q em	1	0.394
something	s ah m s en	3	0.349
something	s ah m th ah n	27	0.346296296296296
something	s ah m th ahn	1	0.52
something	s ah m th ah n	2	0.721
something	s ah m th eh	1	0.255
something	s ah m th eh eng	1	0.438
something	s ah m th eh n	16	0.4849375
something	s ah m th eh ng	4	0.395
something	s ah m th en	6	0.350666666666667
something	s ah m th eng	1	0.381
something	s ah m th ey ng	3	0.534333333333333
something	s ah m th ih	3	0.284666666666667
something	s ah m th ih n	2	0.2465
something	s ah m th ihn	1	0.289
something	s ah m th ih n	19	0.318631578947368
something	s ah m th ihn	1	0.353
something	s ah m th ih n	30	0.4584
something	s ah m th ih ng	251	0.395239043824701
something	s ah m th ih ng eh	1	0.439
something	s ah m th ih ng g	1	0.54
something	s ah m th ih ng ih	1	0.618
something	s ah m th ihn ng	1	0.35
something	s ah m th ih nx	7	0.326571428571429
something	s ah m th iy n	1	0.284
something	s ah m th iyn	2	0.3055
something	s ah m th iy n	4	0.46175
something	s ah m th iy ng	15	0.491666666666667
something	s ah m t ih	1	0.315
something	s ah m t ih n	1	0.294
something	s ah m t ihn	1	0.309
something	s ah m t ih n	2	0.438
something	s ah m t ih ng	5	0.3678
something	s ah m t ih nx	1	0.264
something	s ah m tq en	3	0.297
something	s ahn em	4	0.40575
something	s ahn en	1	0.242
something	s ah n ih ng	1	0.314
something	s ahn m en	1	0.33
something	s ahn p em	2	0.4265
something	s ahn p th iy n	1	0.368
something	s ahn th ih ng	1	0.311
something	s ah n th ih ng	1	0.339
something	s ahn th ih ng	1	0.448
something	s ah n t ih n	1	0.486
something	s ahn tq en	1	0.287
something	s ah nx ih ng	2	0.207
something	s ah p em	32	0.31853125
something	s ah p em ihn	1	0.371
something	s ah p em n	3	0.331333333333333
something	s ah p en	5	0.2992
something	s ah p ih ng	1	0.331
something	s ah p m	1	0.485
something	s ah p th ih ng	1	0.388
something	s ah th ah nx	1	0.265
something	s ah tq	1	0.163
something	s ah tq em	11	0.372363636363636
something	s ah tq en	1	0.252
something	s ah tq p em	1	0.36
something	s em dh ey ng	1	0.354
something	s em th ih n	1	0.273
something	s em th ih ng	2	0.3575
something	sh ah em	1	0.362
something	sh ah m dh eh	1	0.271
something	sh ah m th ih ng	1	0.542
something	sh ah tq ehn	1	0.282
something	t ah m s en	1	0.248
something	t s ah m th ey ng	1	0.6
something	t s ah m th ih ng	1	0.427
something	t s ah tq em	1	0.368
something	z ah m th ih ng	1	0.281
something's	s ah m ah n z	1	0.379
something's	s ah m th ih ng z	1	0.497
something's	s ah m th ih n z	1	0.61
something's	s ah m t ih ng s	1	0.495
something's	s ah th ih ng z	1	0.364
sometime	s ah m t ay m	8	0.530125
sometimes	s aa m t ay m z	1	0.481
sometimes	s ah m ay m z	1	0.394
sometimes	s ah m d ay m z	1	0.351
sometimes	s ah m dx ay m z	1	0.508
sometimes	s ah m t aa m z	3	0.467333333333333
sometimes	s ah m t ae m s	1	0.76
sometimes	s ah m t ay	1	0.339
sometimes	s ah m t ay m ih z	1	0.792
sometimes	s ah m t ay m ih zh	1	0.548
sometimes	s ah m t ay m p s	1	0.588
sometimes	s ah m t ay m s	19	0.629526315789474
sometimes	s ah m t ay m z	63	0.515555555555555
sometimes	s ah m t ay m zh	2	0.51
sometimes	s ah m t ay m z ih	1	0.538
sometimes	s ah m t ayn m z	1	0.598
sometimes	s ah m t ayn s	2	0.568
sometimes	s ah m t ay n z	2	0.4555
sometimes	s ah m t ayn z	1	0.545
sometimes	s ah m t ay n z	1	0.636
sometimes	s ah m t ay z	3	0.402666666666667
sometimes	s ah m t ay zh	1	0.492
sometimes	s ah n ayn z	1	0.348
sometimes	s em t ay m s	1	0.976
sometimes	s em t ay m z	3	0.455666666666667
sometimes	s em t ayn s	1	0.428
sometimes	s em t ay z	1	0.398
sometimes	s ih m t ay m z	1	0.482
sometimes	t s ahn t ayn s	1	0.566
sometimes	z ah m n ay m z	1	0.375
sometimes	z ah m t ayn s	1	0.384
somewhat	s ah m w ah b	1	0.511
somewhat	s ah m w ah d	1	0.472
somewhat	s ah m w ah dx	1	0.354
somewhat	s ah m w ah k	1	0.389
somewhat	s ah m w ah t	3	0.444
somewhat	s ah m w ah tq	7	0.398571428571429
somewhere	s ah m w ah r	4	0.32025
somewhere	s ah m w eh	2	0.43
somewhere	s ah m w eh er	1	0.461
somewhere	s ah m w eh r	32	0.4355
somewhere	s ah m w er	13	0.406461538461538
somewhere	s ah m w r	1	0.495
somewhere	s em w eh r	1	0.282
somewhere	t s ah m w ah r	1	0.254
son	s ah n	12	0.225833333333333
son	s ahn	1	0.255
son	s ah n	3	0.258333333333333
son	s ahn	1	0.259
son	s ah n	62	0.411177419354839
son	s ah n ah	1	0.489
son	s ah ng	1	0.386
son	s ah nx	7	0.248571428571429
song	s ao ng	3	0.362666666666667
song	s ay ng	1	0.467
songs	s ao ng s	2	0.5065
songs	s ao ng z	5	0.5204
sons	s ah n s	2	0.5665
sons	s ah n z	1	0.414
son's	s ah n s	1	0.495
son's	s ah n z	9	0.353
son's	s ah n zh	1	0.358
son's	s uh n z	1	0.305
sony	s ow n iy	2	0.4545
soon	s ah n	1	0.156
soon	s ih	1	0.129
soon	s ih n	1	0.212
soon	s uw n	14	0.367428571428571
soon	s uw nx	4	0.1865
sooner	s uw nx er	1	0.332
soonest	s uw n ih s	1	0.523
sophomore	s aa f em ao r	1	0.469
sophomore	s aa f m ao r	2	0.595
sophomore	s aa f m ow r	9	0.457
sophomore	s ao f m ao r	1	0.504
sorely	s ao r l iy	1	0.486
sores	s ow r z	1	0.531
sororities	s er r ah r ah dx iy z	1	0.49
sorry	s aa iy	1	0.228
sorry	s aa r	1	0.265
sorry	s aa r ey	1	0.628
sorry	s aa r ih	2	0.3755
sorry	s aa r iy	24	0.385625
sorry	s ah r ih	3	0.297333333333333
sorry	s ah r iy	3	0.349666666666667
sorry	s ao r ay	1	0.515
sorry	s ao r eh	1	0.348
sorry	s ao r iy	1	0.354
sort	s ah dx	6	0.168333333333333
sort	s ah r	2	0.173
sort	s ah r dx	14	0.219857142857143
sort	s ao dx	2	0.1775
sort	s ao r	10	0.19006
sort	s ao r d	17	0.246352941176471
sort	s ao r dx	75	0.221546666666667
sort	s ao r t	15	0.2308
sort	s ao r tq	3	0.262
sort	s er	3	0.229666666666667
sort	s er d	1	0.374
sort	s er dx	10	0.1861
sort	s er tq	1	0.23
sort	s ow r	2	0.1785
sort	s ow r d	3	0.294666666666667
sort	s ow r dx	12	0.236583333333333
sort	s ow r tq	1	0.29
sort	s uh dx	1	0.164
sort	s uh r dx	2	0.1925
sort	t s ah r dx	1	0.234
sorta	s ah	1	0.162
sorta	s ao r dx ah	4	0.307
sorta	s ao r dx ih	1	0.235
sorta	s er ah	1	0.188
sorta	s ow r dx ah	1	0.199
sorta	s ow r v ah	1	0.275
sorts	s ah r t s	3	0.279333333333333
sorts	s ao r t s	4	0.27575
sorts	s er dx	1	0.195
sorts	s er t s	2	0.2845
sorts	s ih d s	1	0.221
sorts	s ih d z	1	0.231
sorts	s ow r t s	3	0.371333333333333
sorts	s uw d s	1	0.217
so's	s uw z	1	0.24
soul	s ow	1	0.454
soul	s ow l	4	0.4305
sound	s aw n	16	0.3019375
sound	s aw n d	10	0.3369
sounded	s aw ah n	1	0.332
sounded	s aw en	1	0.183
sounded	s awn d	1	0.273
sounds	s ah n d z	1	0.254
sounds	s aw n	1	0.304
sounds	s aw n d z	2	0.2595
sounds	s aw n s	1	0.23
sounds	s awn tq z	1	0.257
sounds	s aw n z	1	0.233
sounds	s awn z	1	0.233
sounds	s aw n z	6	0.318166666666667
soup	s uw b	1	0.325
soup	s uw p	4	0.44375
soups	s uw p s	2	0.475
sour	s aa r	1	0.278
sources	s ao r s eh s	1	0.676
south	s aw dh	2	0.3955
south	s aw t	1	0.306
south	s aw th	18	0.364055555555556
southeast	s aw th iy s t	1	0.618
southeastern	s aw th iy s ah n	1	0.595
southern	s ah dh ah r n	3	0.428
southern	s ah dh eh n	1	0.287
southern	s ah dh eh r nx	2	0.365
southern	s ah dh er	1	0.349
southern	s ah dh er n	8	0.404375
southwest	s aw th w eh s t	1	0.62
soy	s oy	1	0.287
space	s p ey s	28	0.415
spaced	s p ey s t	1	0.54
spacey	s p ay s iy	1	0.799
